vehicle_id,start_ts,end_ts,delta_battery_pct,start_battery_pct,end_battery_pct,duration_sec,ignition_state
9893c80d-f282-46cf-a794-280f0306c936,2021-12-15 03:02:57.000,2021-12-15 03:44:56.000,29.0,56.0,85.0,2519.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-16 01:34:04.000,2021-12-16 02:32:28.000,34.9,55.2,90.1,3504.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-16 21:02:17.000,2021-12-16 21:49:57.000,35.3,44.7,80.0,2860.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-17 04:19:08.000,2021-12-17 04:57:00.000,3.9,79.2,83.1,2272.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-18 00:24:04.000,2021-12-18 01:07:31.000,46.3,25.4,71.7,2607.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-18 03:00:10.000,2021-12-18 03:23:37.000,19.2,57.6,76.8,1407.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-18 03:31:10.000,2021-12-18 03:44:24.000,7.1,81.1,88.2,794.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-18 23:29:30.000,2021-12-19 00:10:58.000,21.2,65.8,87.0,2488.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-19 22:05:24.000,2021-12-19 23:01:31.000,32.1,58.0,90.1,3367.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-20 22:18:59.000,2021-12-20 23:02:52.000,38.0,38.8,76.8,2633.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-21 03:07:21.000,2021-12-21 03:51:20.000,37.6,43.1,80.7,2639.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-21 23:06:21.000,2021-12-21 23:50:14.000,23.2,65.0,88.2,2633.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-22 21:54:35.000,2021-12-22 23:15:09.000,54.5,36.4,90.9,4834.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-24 00:05:00.000,2021-12-24 01:13:14.000,50.6,38.0,88.6,4094.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-25 04:32:56.000,2021-12-25 05:16:51.000,45.1,29.8,74.9,2635.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-25 06:29:19.000,2021-12-25 07:12:51.000,29.0,58.4,87.4,2612.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-26 01:10:09.000,2021-12-26 01:32:38.000,9.4,83.9,93.3,1349.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-26 05:48:32.000,2021-12-26 06:29:19.000,20.7,69.8,90.5,2447.0,ignitionOn
9893c80d-f282-46cf-a794-280f0306c936,2021-12-27 22:06:24.000,2021-12-27 22:48:27.000,18.4,71.7,90.1,2523.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-28 01:50:18.000,2021-12-28 02:25:18.000,16.8,74.5,91.3,2100.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-28 04:18:19.000,2021-12-28 05:16:04.000,33.3,58.4,91.7,3465.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2021-12-31 02:39:27.000,2021-12-31 03:37:59.000,30.2,63.9,94.1,3512.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-01 09:51:37.000,2022-01-01 10:34:54.000,27.8,54.9,82.7,2597.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-01 12:56:26.000,2022-01-01 13:42:37.000,49.1,25.4,74.5,2771.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-01 14:11:09.000,2022-01-01 14:32:26.000,16.1,61.9,78.0,1277.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-03 02:21:35.000,2022-01-03 02:47:33.000,24.3,47.8,72.1,1558.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-03 04:50:51.000,2022-01-03 05:37:28.000,36.1,50.1,86.2,2797.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-03 07:49:49.000,2022-01-03 08:17:02.000,20.0,60.3,80.3,1633.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-03 08:38:17.000,2022-01-03 09:14:07.000,6.7,73.3,80.0,2150.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-03 22:27:02.000,2022-01-03 23:08:45.000,25.1,60.7,85.8,2503.0,ignitionOn
9893c80d-f282-46cf-a794-280f0306c936,2022-01-06 03:21:10.000,2022-01-06 04:04:59.000,43.5,31.7,75.2,2629.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-06 06:59:50.000,2022-01-06 07:43:10.000,38.0,44.7,82.7,2600.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-07 01:12:40.000,2022-01-07 02:16:01.000,47.1,42.3,89.4,3801.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-08 05:50:32.000,2022-01-08 06:40:34.000,9.1,65.0,74.1,3002.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-09 05:24:40.000,2022-01-09 06:00:35.000,37.7,12.1,49.8,2155.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-09 07:15:21.000,2022-01-09 08:40:38.000,72.9,17.2,90.1,5117.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-10 00:13:10.000,2022-01-10 00:48:45.000,18.0,73.3,91.3,2135.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-10 04:39:19.000,2022-01-10 06:07:23.000,78.4,9.8,88.2,5284.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-10 07:55:56.000,2022-01-10 08:59:31.000,44.7,46.6,91.3,3815.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-10 09:19:05.000,2022-01-10 09:42:08.000,3.9,82.7,86.6,1383.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-10 22:25:44.000,2022-01-10 23:39:13.000,64.3,25.8,90.1,4409.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-11 00:08:30.000,2022-01-11 01:13:57.000,11.4,82.3,93.7,3927.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-11 03:21:26.000,2022-01-11 03:38:46.000,2.7,73.3,76.0,1040.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-11 04:03:51.000,2022-01-11 04:37:08.000,6.7,80.7,87.4,1997.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-11 21:14:53.000,2022-01-11 22:27:45.000,60.4,28.6,89.0,4372.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-12 00:43:54.000,2022-01-12 01:38:55.000,39.2,52.1,91.3,3301.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-12 06:54:27.000,2022-01-12 08:10:27.000,63.9,27.4,91.3,4560.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-13 20:44:52.000,2022-01-13 21:02:41.000,21.6,12.1,33.7,1069.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-14 21:40:40.000,2022-01-14 22:23:38.000,31.3,49.4,80.7,2578.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-15 05:50:57.000,2022-01-15 07:03:59.000,69.0,16.0,85.0,4382.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-16 23:41:35.000,2022-01-17 00:57:30.000,68.2,21.9,90.1,4555.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-18 03:12:51.000,2022-01-18 04:32:30.000,71.3,18.8,90.1,4779.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-21 01:05:40.000,2022-01-21 02:16:43.000,51.7,38.4,90.1,4263.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-21 22:35:49.000,2022-01-21 23:19:22.000,38.0,39.2,77.2,2613.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-23 03:08:55.000,2022-01-23 03:52:27.000,38.8,41.5,80.3,2612.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-23 21:49:18.000,2022-01-23 23:00:34.000,53.3,36.8,90.1,4276.0,ignitionOn
9893c80d-f282-46cf-a794-280f0306c936,2022-01-25 22:59:51.000,2022-01-25 23:43:38.000,45.9,25.8,71.7,2627.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-27 00:52:49.000,2022-01-27 02:08:28.000,59.6,30.9,90.5,4539.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-27 06:32:19.000,2022-01-27 06:54:47.000,14.9,65.4,80.3,1348.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-27 23:35:38.000,2022-01-28 00:18:42.000,43.9,32.1,76.0,2584.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-28 08:54:21.000,2022-01-28 09:36:42.000,39.6,39.2,78.8,2541.0,ignitionOn
9893c80d-f282-46cf-a794-280f0306c936,2022-01-29 00:52:25.000,2022-01-29 02:19:53.000,76.4,13.7,90.1,5248.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-29 07:04:03.000,2022-01-29 08:01:53.000,41.1,49.8,90.9,3470.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-29 22:57:31.000,2022-01-29 23:16:27.000,3.2,61.5,64.7,1136.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-30 00:27:15.000,2022-01-30 00:57:18.000,23.1,54.1,77.2,1803.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-30 21:47:58.000,2022-01-30 22:18:20.000,27.1,45.0,72.1,1822.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2022-01-31 03:43:06.000,2022-01-31 03:48:38.000,7.1,50.5,57.6,332.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-01 02:20:10.020,2023-01-01 03:09:27.002,10.2,36.4,46.6,2956.982,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-01 22:01:02.036,2023-01-01 22:16:53.002,13.7,9.0,22.7,950.966,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-02 14:59:50.008,2023-01-02 16:09:29.002,61.6,10.1,71.7,4178.994,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-02 17:26:11.042,2023-01-02 18:42:22.002,43.9,49.8,93.7,4570.96,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-02 22:39:20.032,2023-01-02 23:57:05.002,41.1,54.9,96.0,4664.97,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-03 19:10:18.800,2023-01-03 20:15:03.390,57.7,16.8,74.5,3884.59,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-04 03:19:10.002,2023-01-04 05:03:36.020,66.2,29.4,95.6,6266.018,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-06 20:03:54.002,2023-01-06 21:30:26.002,73.0,20.3,93.3,5192.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-08 17:35:12.011,2023-01-08 19:06:51.002,80.8,9.0,89.8,5498.991,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-09 22:33:21.002,2023-01-09 23:32:24.002,54.1,27.8,81.9,3543.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-10 22:39:06.029,2023-01-10 23:33:02.002,41.1,9.4,50.5,3235.973,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-11 18:12:24.038,2023-01-11 20:13:03.002,93.0,7.0,100.0,7238.964,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-12 17:12:24.002,2023-01-12 18:58:08.002,64.0,36.0,100.0,6344.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-14 18:27:46.029,2023-01-14 18:45:43.002,12.2,27.8,40.0,1076.973,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-16 17:06:47.002,2023-01-16 19:04:00.002,81.6,5.0,86.6,7033.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-18 17:56:56.029,2023-01-18 20:28:27.038,81.5,14.1,95.6,9091.009,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-19 21:12:38.038,2023-01-19 23:03:00.002,70.2,26.6,96.8,6621.964,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-20 17:53:55.029,2023-01-20 18:53:02.002,36.5,47.4,83.9,3546.973,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-22 15:28:47.011,2023-01-22 17:29:00.002,77.2,19.6,96.8,7212.991,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-23 21:49:15.002,2023-01-23 23:02:22.002,47.9,40.7,88.6,4387.0,ignitionOn
9893c80d-f282-46cf-a794-280f0306c936,2023-01-24 00:44:21.002,2023-01-24 01:34:31.002,25.9,67.4,93.3,3010.0,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-25 19:30:52.008,2023-01-25 21:04:40.002,65.9,21.9,87.8,5627.994,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-27 15:58:48.020,2023-01-27 17:30:25.002,78.9,10.5,89.4,5496.982,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-28 14:51:54.011,2023-01-28 16:43:05.002,59.2,39.6,98.8,6670.991,ignitionOff
9893c80d-f282-46cf-a794-280f0306c936,2023-01-30 14:52:42.038,2023-01-30 15:40:06.002,44.7,26.2,70.9,2843.964,ignitionOff
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-01 19:19:15.002,2023-01-01 19:59:41.002,35.7,19.2,54.9,2426.0,ignitionOff
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-04 23:21:56.033,2023-01-04 23:38:14.002,10.2,31.3,41.5,977.969,ignitionOff
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-07 18:25:46.011,2023-01-07 18:53:53.002,19.2,8.6,27.8,1686.991,ignitionOff
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-11 23:24:13.020,2023-01-11 23:56:05.002,21.9,4.7,26.6,1911.982,ignitionOff
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-12 21:21:07.029,2023-01-12 22:33:31.002,67.1,7.0,74.1,4343.973,ignitionOff
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-18 05:33:10.020,2023-01-18 06:12:58.002,31.0,13.7,44.7,2387.982,ignitionOff
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-19 21:19:23.011,2023-01-19 22:42:39.002,57.2,23.9,81.1,4995.991,ignitionOff
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-21 23:41:02.029,2023-01-22 00:46:20.002,51.8,26.6,78.4,3917.973,ignitionOff
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-23 22:48:43.049,2023-01-23 23:31:41.002,34.9,20.3,55.2,2577.953,ignitionOff
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-26 23:35:03.025,2023-01-27 00:03:19.002,14.6,5.4,20.0,1695.977,ignitionOff
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-27 01:09:33.011,2023-01-27 01:51:01.002,45.1,8.2,53.3,2487.991,ignitionOff
cefc7df0-cf57-46ab-8180-55d437e07d9f,2023-01-03 03:04:11.034,2023-01-03 07:22:55.002,19.6,70.5,90.1,15523.968,ignitionOff
cefc7df0-cf57-46ab-8180-55d437e07d9f,2023-01-04 04:29:33.011,2023-01-04 11:41:53.002,33.4,60.7,94.1,25939.991,ignitionOff
cefc7df0-cf57-46ab-8180-55d437e07d9f,2023-01-14 03:31:59.038,2023-01-14 07:46:39.002,28.3,65.4,93.7,15279.964,ignitionOff
cefc7df0-cf57-46ab-8180-55d437e07d9f,2023-01-18 05:54:42.025,2023-01-18 08:08:43.002,17.7,76.0,93.7,8040.977,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-01 21:20:34.000,2021-09-02 00:05:14.000,17.3,77.6,94.9,9880.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-04 01:13:41.000,2021-09-04 04:09:47.000,16.5,60.7,77.2,10566.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-07 02:42:57.000,2021-09-07 04:36:35.000,11.4,36.0,47.4,6818.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-07 21:05:47.000,2021-09-08 04:45:21.000,47.8,44.7,92.5,27574.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-09 00:41:59.000,2021-09-09 01:55:28.000,7.0,49.0,56.0,4409.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-09 02:51:55.000,2021-09-09 04:52:12.000,11.0,53.3,64.3,7217.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-09 20:28:17.000,2021-09-09 22:50:53.000,14.5,52.1,66.6,8556.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-10 00:36:44.000,2021-09-10 01:02:36.000,19.6,61.9,81.5,1552.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-10 04:38:38.000,2021-09-10 06:08:22.000,9.0,42.3,51.3,5384.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-10 21:42:51.000,2021-09-11 03:29:04.000,35.3,46.6,81.9,20773.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-13 21:20:01.000,2021-09-14 03:00:25.000,34.9,60.0,94.9,20424.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-15 21:04:05.000,2021-09-16 02:36:05.000,33.0,61.9,94.9,19920.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-17 21:02:53.000,2021-09-18 02:06:46.000,31.8,63.1,94.9,18233.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-20 21:07:58.000,2021-09-21 01:57:01.000,29.9,65.0,94.9,17343.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-21 22:16:06.000,2021-09-22 00:14:45.000,13.3,78.8,92.1,7119.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-22 22:34:35.000,2021-09-23 01:29:43.000,18.1,76.8,94.9,10508.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-24 22:14:07.000,2021-09-25 02:37:27.000,26.7,68.2,94.9,15800.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-27 02:23:01.000,2021-09-27 04:56:29.000,14.9,36.8,51.7,9208.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-27 21:03:59.000,2021-09-28 05:04:00.000,50.2,44.7,94.9,28801.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-29 21:09:09.000,2021-09-30 05:46:44.000,43.2,51.3,94.5,31055.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-01 21:14:42.000,2021-10-02 03:45:36.000,41.2,53.7,94.9,23454.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-02 21:33:49.000,2021-10-02 23:25:40.000,11.8,83.1,94.9,6711.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-03 06:20:55.000,2021-10-03 09:14:09.000,15.7,58.8,74.5,10394.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-03 11:24:09.000,2021-10-03 12:17:54.000,6.7,41.1,47.8,3225.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-04 22:07:35.000,2021-10-05 04:16:12.000,37.7,56.8,94.5,22117.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-06 21:08:58.000,2021-10-07 02:30:33.000,32.2,62.7,94.9,19295.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-07 23:46:15.000,2021-10-08 02:57:38.000,19.3,75.6,94.9,11483.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-11 21:04:41.000,2021-10-12 04:52:29.000,49.5,45.4,94.9,28068.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-13 01:13:17.000,2021-10-13 03:53:10.000,17.3,72.5,89.8,9593.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-14 00:24:50.000,2021-10-14 04:43:32.000,26.7,68.2,94.9,15522.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-15 23:30:49.000,2021-10-16 04:01:42.000,26.6,54.1,80.7,16253.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-17 00:45:06.000,2021-10-17 01:34:17.000,5.1,26.2,31.3,2951.0,ignitionOn
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-18 21:20:20.000,2021-10-19 05:04:27.000,47.1,30.9,78.0,27847.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-19 23:39:02.000,2021-10-20 03:58:28.000,26.2,54.9,81.1,15566.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-22 21:52:52.000,2021-10-22 23:18:37.000,8.7,45.0,53.7,5145.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-23 01:32:48.000,2021-10-23 02:51:11.000,7.8,54.9,62.7,4703.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-26 21:59:22.000,2021-10-27 02:59:02.000,29.8,38.8,68.6,17980.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-27 03:21:27.000,2021-10-27 04:11:47.000,13.7,67.8,81.5,3020.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-27 21:11:24.000,2021-10-28 02:35:51.000,33.8,61.1,94.9,19467.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-30 02:00:40.000,2021-10-30 04:51:35.000,17.7,66.2,83.9,10255.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-02 02:16:41.000,2021-11-02 02:46:18.000,22.0,57.2,79.2,1777.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-03 21:15:21.000,2021-11-04 05:10:31.000,51.0,42.3,93.3,28510.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-05 01:24:10.000,2021-11-05 03:34:21.000,14.5,72.5,87.0,7811.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-08 22:18:51.000,2021-11-09 05:16:47.000,47.5,47.4,94.9,25076.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-10 00:42:58.000,2021-11-10 03:57:26.000,20.4,74.1,94.5,11668.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-10 23:27:19.000,2021-11-11 00:44:23.000,8.6,74.1,82.7,4624.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-11 01:01:14.000,2021-11-11 03:08:08.000,12.6,82.3,94.9,7614.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-12 00:32:03.000,2021-11-12 03:12:55.000,17.3,77.2,94.5,9652.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-13 03:25:22.000,2021-11-13 05:56:25.000,16.1,76.4,92.5,9063.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-17 00:32:43.000,2021-11-17 05:20:06.000,30.2,55.2,85.4,17243.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-18 01:51:57.000,2021-11-18 05:59:43.000,27.9,66.6,94.5,14866.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-19 04:15:39.000,2021-11-19 05:54:39.000,10.6,67.8,78.4,5940.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-20 02:34:56.000,2021-11-20 05:03:47.000,15.7,56.8,72.5,8931.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-21 22:30:32.000,2021-11-22 00:20:01.000,11.4,41.9,53.3,6569.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-22 00:29:58.000,2021-11-22 00:54:02.000,2.7,52.9,55.6,1444.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-22 23:02:28.000,2021-11-23 05:20:41.000,39.2,42.7,81.9,22693.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-24 00:45:42.000,2021-11-24 03:35:13.000,18.4,68.6,87.0,10171.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-26 01:06:26.000,2021-11-26 04:48:27.000,23.5,42.7,66.2,13321.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-27 02:20:33.000,2021-11-27 03:03:19.000,4.3,49.0,53.3,2566.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-29 22:16:07.000,2021-11-30 06:09:56.000,51.0,38.8,89.8,28429.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-01 22:12:41.000,2021-12-02 06:21:26.000,53.7,38.8,92.5,29325.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-04 00:15:15.000,2021-12-04 06:45:22.000,44.0,50.5,94.5,23407.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-05 03:05:12.000,2021-12-05 03:40:20.000,30.6,50.5,81.1,2108.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-05 23:15:02.000,2021-12-06 01:20:37.000,13.7,36.8,50.5,7535.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-08 04:58:22.000,2021-12-08 05:46:31.000,5.4,39.6,45.0,2889.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-10 00:22:22.000,2021-12-10 04:56:37.000,28.7,25.8,54.5,16455.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-10 06:41:52.000,2021-12-10 12:22:03.000,37.7,50.1,87.8,20411.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-11 00:23:08.000,2021-12-11 05:32:30.000,33.0,61.9,94.9,18562.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-14 00:28:00.000,2021-12-14 03:47:45.000,20.4,74.1,94.5,11985.0,ignitionOff
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-14 22:46:47.000,2021-12-15 01:15:28.000,15.7,68.2,83.9,8921.0,ignitionOff
